city,state_name,county_name,lat,lng,zips,Article Title,Article Link,Article Description,Published,location_match,roberta_title,roberta_description,roberta_title_label,roberta_title_score,roberta_desc_label,roberta_desc_score
New York,New York,Queens,40.6943,-73.9249,11229 11226 11225 11224 11223 11221 11220 11385 10169 10168 10167 10165 10162 10282 10280 10040 10044 11109 11102 11103 11106 11104 11379 11378 11377 11697 11694 11692 11693 11691 10271 10279 10278 10075 10303 10302 10301 11249 10452 11451 10475 10474 10471 10470 10473 10472 11228 11222 10103 11368 11369 11366 11367 11364 11365 11362 11363 11360 11361 10028 10029 10026 10027 10024 10025 10022 10023 10020 10021 11212 11213 11210 11211 11216 11217 11214 11215 11218 11219 10152 10153 10154 10307 10306 10305 11429 10310 10311 10312 10314 11439 11432 11433 11430 11436 11434 11435 10453 10451 10457 10456 10455 10454 10459 10458 10128 10004 10005 10006 10007 10001 10002 10003 10009 11238 11239 11230 11231 11232 11233 11234 11235 11236 11237 11375 11374 11371 11370 11373 11372 10170 10171 10172 10173 10174 10177 10039 10038 10035 10034 10037 10036 10031 10030 10033 10032 11208 11201 11203 11205 11204 11207 11206 11209 11411 11412 11413 11414 11415 11416 11417 11418 11419 11101 11105 11001 11005 11004 10065 10069 10199 10309 10308 10304 11428 11421 11420 11423 11422 11424 11427 11426 10466 10467 10464 10465 10462 10463 10460 10461 10468 10469 10119 10115 10112 10110 10111 11359 11358 11357 11356 11355 11354 10019 10018 10013 10012 10011 10010 10017 10016 10014 10008 10041 10043 10055 10060 10080 10081 10087 10090 10101 10102 10104 10105 10106 10107 10108 10109 10113 10114 10116 10117 10118 10120 10121 10122 10123 10124 10125 10126 10129 10130 10131 10132 10133 10138 10150 10151 10155 10156 10157 10158 10159 10160 10163 10164 10166 10175 10176 10178 10179 10185 10203 10211 10212 10213 10242 10249 10256 10258 10259 10260 10261 10265 10268 10269 10270 10272 10273 10274 10275 10276 10277 10281 10285 10286 10313 11120 11202 11241 11242 11243 11245 11247 11251 11252 11256 11351 11352 11380 11381 11386 11405 11425 11431 11437 11499 11690 11695,Shark found on New York subway,http://www.bbc.co.uk/news/world-us-canada-23610105#sa-ns_mchannel=rssns_source=PublicRSS20-sa,"New York City's subway, no stranger to exotic sights, has played host to what may be its unlikeliest passenger yet - a dead shark.","Wed, 07 Aug 2013 21:05:13 GMT",New York,"('neutral', 0.8699946999549866)","('negative', 0.5445064902305603)",neutral,0.8699947,negative,0.54450649
New York,New York,Queens,40.6943,-73.9249,11229 11226 11225 11224 11223 11221 11220 11385 10169 10168 10167 10165 10162 10282 10280 10040 10044 11109 11102 11103 11106 11104 11379 11378 11377 11697 11694 11692 11693 11691 10271 10279 10278 10075 10303 10302 10301 11249 10452 11451 10475 10474 10471 10470 10473 10472 11228 11222 10103 11368 11369 11366 11367 11364 11365 11362 11363 11360 11361 10028 10029 10026 10027 10024 10025 10022 10023 10020 10021 11212 11213 11210 11211 11216 11217 11214 11215 11218 11219 10152 10153 10154 10307 10306 10305 11429 10310 10311 10312 10314 11439 11432 11433 11430 11436 11434 11435 10453 10451 10457 10456 10455 10454 10459 10458 10128 10004 10005 10006 10007 10001 10002 10003 10009 11238 11239 11230 11231 11232 11233 11234 11235 11236 11237 11375 11374 11371 11370 11373 11372 10170 10171 10172 10173 10174 10177 10039 10038 10035 10034 10037 10036 10031 10030 10033 10032 11208 11201 11203 11205 11204 11207 11206 11209 11411 11412 11413 11414 11415 11416 11417 11418 11419 11101 11105 11001 11005 11004 10065 10069 10199 10309 10308 10304 11428 11421 11420 11423 11422 11424 11427 11426 10466 10467 10464 10465 10462 10463 10460 10461 10468 10469 10119 10115 10112 10110 10111 11359 11358 11357 11356 11355 11354 10019 10018 10013 10012 10011 10010 10017 10016 10014 10008 10041 10043 10055 10060 10080 10081 10087 10090 10101 10102 10104 10105 10106 10107 10108 10109 10113 10114 10116 10117 10118 10120 10121 10122 10123 10124 10125 10126 10129 10130 10131 10132 10133 10138 10150 10151 10155 10156 10157 10158 10159 10160 10163 10164 10166 10175 10176 10178 10179 10185 10203 10211 10212 10213 10242 10249 10256 10258 10259 10260 10261 10265 10268 10269 10270 10272 10273 10274 10275 10276 10277 10281 10285 10286 10313 11120 11202 11241 11242 11243 11245 11247 11251 11252 11256 11351 11352 11380 11381 11386 11405 11425 11431 11437 11499 11690 11695,Moon dust bag sold for $1.8m at New York auction,http://www.bbc.co.uk/news/world-us-canada-40677650,The bag was used by astronaut Neil Armstrong to collect the first ever samples of the Moon in 1969.,"Thu, 20 Jul 2017 22:28:58 GMT",New York,"('neutral', 0.874379575252533)","('neutral', 0.8238429427146912)",neutral,0.874379575,neutral,0.823842943
New York,New York,Queens,40.6943,-73.9249,11229 11226 11225 11224 11223 11221 11220 11385 10169 10168 10167 10165 10162 10282 10280 10040 10044 11109 11102 11103 11106 11104 11379 11378 11377 11697 11694 11692 11693 11691 10271 10279 10278 10075 10303 10302 10301 11249 10452 11451 10475 10474 10471 10470 10473 10472 11228 11222 10103 11368 11369 11366 11367 11364 11365 11362 11363 11360 11361 10028 10029 10026 10027 10024 10025 10022 10023 10020 10021 11212 11213 11210 11211 11216 11217 11214 11215 11218 11219 10152 10153 10154 10307 10306 10305 11429 10310 10311 10312 10314 11439 11432 11433 11430 11436 11434 11435 10453 10451 10457 10456 10455 10454 10459 10458 10128 10004 10005 10006 10007 10001 10002 10003 10009 11238 11239 11230 11231 11232 11233 11234 11235 11236 11237 11375 11374 11371 11370 11373 11372 10170 10171 10172 10173 10174 10177 10039 10038 10035 10034 10037 10036 10031 10030 10033 10032 11208 11201 11203 11205 11204 11207 11206 11209 11411 11412 11413 11414 11415 11416 11417 11418 11419 11101 11105 11001 11005 11004 10065 10069 10199 10309 10308 10304 11428 11421 11420 11423 11422 11424 11427 11426 10466 10467 10464 10465 10462 10463 10460 10461 10468 10469 10119 10115 10112 10110 10111 11359 11358 11357 11356 11355 11354 10019 10018 10013 10012 10011 10010 10017 10016 10014 10008 10041 10043 10055 10060 10080 10081 10087 10090 10101 10102 10104 10105 10106 10107 10108 10109 10113 10114 10116 10117 10118 10120 10121 10122 10123 10124 10125 10126 10129 10130 10131 10132 10133 10138 10150 10151 10155 10156 10157 10158 10159 10160 10163 10164 10166 10175 10176 10178 10179 10185 10203 10211 10212 10213 10242 10249 10256 10258 10259 10260 10261 10265 10268 10269 10270 10272 10273 10274 10275 10276 10277 10281 10285 10286 10313 11120 11202 11241 11242 11243 11245 11247 11251 11252 11256 11351 11352 11380 11381 11386 11405 11425 11431 11437 11499 11690 11695,A goat's dream job?,http://www.bbc.co.uk/news/world-us-canada-40231534,Mangers of Prospect Park in New York are happy with their new employee.,"Sat, 10 Jun 2017 06:36:15 GMT",New York,"('neutral', 0.5742324590682983)","('positive', 0.9473379850387573)",neutral,0.574232459,positive,0.947337985
New York,New York,Queens,40.6943,-73.9249,11229 11226 11225 11224 11223 11221 11220 11385 10169 10168 10167 10165 10162 10282 10280 10040 10044 11109 11102 11103 11106 11104 11379 11378 11377 11697 11694 11692 11693 11691 10271 10279 10278 10075 10303 10302 10301 11249 10452 11451 10475 10474 10471 10470 10473 10472 11228 11222 10103 11368 11369 11366 11367 11364 11365 11362 11363 11360 11361 10028 10029 10026 10027 10024 10025 10022 10023 10020 10021 11212 11213 11210 11211 11216 11217 11214 11215 11218 11219 10152 10153 10154 10307 10306 10305 11429 10310 10311 10312 10314 11439 11432 11433 11430 11436 11434 11435 10453 10451 10457 10456 10455 10454 10459 10458 10128 10004 10005 10006 10007 10001 10002 10003 10009 11238 11239 11230 11231 11232 11233 11234 11235 11236 11237 11375 11374 11371 11370 11373 11372 10170 10171 10172 10173 10174 10177 10039 10038 10035 10034 10037 10036 10031 10030 10033 10032 11208 11201 11203 11205 11204 11207 11206 11209 11411 11412 11413 11414 11415 11416 11417 11418 11419 11101 11105 11001 11005 11004 10065 10069 10199 10309 10308 10304 11428 11421 11420 11423 11422 11424 11427 11426 10466 10467 10464 10465 10462 10463 10460 10461 10468 10469 10119 10115 10112 10110 10111 11359 11358 11357 11356 11355 11354 10019 10018 10013 10012 10011 10010 10017 10016 10014 10008 10041 10043 10055 10060 10080 10081 10087 10090 10101 10102 10104 10105 10106 10107 10108 10109 10113 10114 10116 10117 10118 10120 10121 10122 10123 10124 10125 10126 10129 10130 10131 10132 10133 10138 10150 10151 10155 10156 10157 10158 10159 10160 10163 10164 10166 10175 10176 10178 10179 10185 10203 10211 10212 10213 10242 10249 10256 10258 10259 10260 10261 10265 10268 10269 10270 10272 10273 10274 10275 10276 10277 10281 10285 10286 10313 11120 11202 11241 11242 11243 11245 11247 11251 11252 11256 11351 11352 11380 11381 11386 11405 11425 11431 11437 11499 11690 11695,Albert Einstein's 'God letter' sells for $2.9m,https://www.bbc.co.uk/news/world-us-canada-46438116,The 1954 letter about religion smashed its predicted price at an auction in New York.,"Tue, 04 Dec 2018 21:01:42 GMT",New York,"('neutral', 0.8603582382202148)","('neutral', 0.7612844705581665)",neutral,0.860358238,neutral,0.761284471
Chicago,Illinois,Cook,41.8375,-87.6866,60018 60649 60641 60640 60643 60642 60645 60644 60647 60646 60616 60617 60614 60615 60612 60613 60610 60611 60618 60619 60827 60661 60660 60638 60639 60634 60636 60637 60630 60631 60632 60633 60605 60604 60607 60606 60601 60603 60602 60609 60608 60106 60659 60652 60653 60656 60657 60654 60655 60651 60623 60622 60621 60620 60626 60625 60624 60629 60628 60707 60499 60664 60666 60668 60669 60670 60673 60674 60675 60677 60678 60680 60681 60684 60685 60686 60687 60688 60689 60690 60694 60695 60696 60699,Chicago goes to war with Asian carp,http://www.bbc.co.uk/news/science-environment-26017956#sa-ns_mchannel=rssns_source=PublicRSS20-sa,The city of Chicago is considering drastic measures that could cost up to $18bn (£11bn) to prevent Asian carp infesting North America's Great Lakes.,"Tue, 18 Feb 2014 00:51:18 GMT",Chicago,"('negative', 0.6605693101882935)","('neutral', 0.6229286193847656)",negative,0.66056931,neutral,0.622928619
Chicago,Illinois,Cook,41.8375,-87.6866,60018 60649 60641 60640 60643 60642 60645 60644 60647 60646 60616 60617 60614 60615 60612 60613 60610 60611 60618 60619 60827 60661 60660 60638 60639 60634 60636 60637 60630 60631 60632 60633 60605 60604 60607 60606 60601 60603 60602 60609 60608 60106 60659 60652 60653 60656 60657 60654 60655 60651 60623 60622 60621 60620 60626 60625 60624 60629 60628 60707 60499 60664 60666 60668 60669 60670 60673 60674 60675 60677 60678 60680 60681 60684 60685 60686 60687 60688 60689 60690 60694 60695 60696 60699,Scientists recapture Renoir's reds,http://www.bbc.co.uk/news/science-environment-26024351#sa-ns_mchannel=rssns_source=PublicRSS20-sa,Conservation scientists in Chicago produce a stunning visualisation of how they think a Renoir painting might have looked before its colours faded.,"Thu, 13 Feb 2014 18:04:54 GMT",Chicago,"('neutral', 0.875662624835968)","('neutral', 0.6222546696662903)",neutral,0.875662625,neutral,0.62225467
Chicago,Illinois,Cook,41.8375,-87.6866,60018 60649 60641 60640 60643 60642 60645 60644 60647 60646 60616 60617 60614 60615 60612 60613 60610 60611 60618 60619 60827 60661 60660 60638 60639 60634 60636 60637 60630 60631 60632 60633 60605 60604 60607 60606 60601 60603 60602 60609 60608 60106 60659 60652 60653 60656 60657 60654 60655 60651 60623 60622 60621 60620 60626 60625 60624 60629 60628 60707 60499 60664 60666 60668 60669 60670 60673 60674 60675 60677 60678 60680 60681 60684 60685 60686 60687 60688 60689 60690 60694 60695 60696 60699,TV remote control inventor dies,http://www.bbc.co.uk/news/world-us-canada-18164200#sa-ns_mchannel=rssns_source=PublicRSS20-sa,"The inventor of the television remote control, Eugene Polley, dies of natural causes, aged 96, in a Chicago hospital.","Tue, 22 May 2012 20:23:35 GMT",Chicago,"('negative', 0.5841006636619568)","('neutral', 0.701580822467804)",negative,0.584100664,neutral,0.701580822
Seattle,Washington,King,47.6211,-122.3244,98109 98108 98104 98107 98106 98101 98103 98102 98105 98154 98122 98121 98126 98125 98178 98174 98177 98144 98146 98195 98199 98118 98119 98116 98117 98115 98112 98164 98134 98136 98133 98111 98113 98114 98124 98127 98129 98139 98141 98145 98161 98165 98170 98175 98181 98185 98191 98194,VIDEO: Turtle treated for buoyancy disorder,http://www.bbc.co.uk/news/35940406#sa-ns_mchannel=rssns_source=PublicRSS20-sa,A turtle in Seattle has undergone experimental therapy involving a hyperbaric chamber to try and treat its buoyancy disorder.,"Fri, 01 Apr 2016 03:27:20 GMT",Seattle,"('neutral', 0.8178126811981201)","('neutral', 0.8684216141700745)",neutral,0.817812681,neutral,0.868421614
Seattle,Washington,King,47.6211,-122.3244,98109 98108 98104 98107 98106 98101 98103 98102 98105 98154 98122 98121 98126 98125 98178 98174 98177 98144 98146 98195 98199 98118 98119 98116 98117 98115 98112 98164 98134 98136 98133 98111 98113 98114 98124 98127 98129 98139 98141 98145 98161 98165 98170 98175 98181 98185 98191 98194,Turtle treated for buoyancy disorder,http://www.bbc.co.uk/news/35940406#sa-ns_mchannel=rssns_source=PublicRSS20-sa,A turtle in Seattle has undergone experimental therapy involving a hyperbaric chamber to try and treat its buoyancy disorder.,"Fri, 01 Apr 2016 03:27:20 GMT",Seattle,"('neutral', 0.7125489115715027)","('neutral', 0.8684216141700745)",neutral,0.712548912,neutral,0.868421614
San Francisco,California,San Francisco,37.7558,-122.4449,94130 94131 94132 94133 94134 94103 94102 94105 94104 94188 94158 94124 94123 94122 94121 94129 94110 94118 94112 94116 94117 94114 94115 94111 94109 94108 94107 94127 94119 94120 94125 94126 94137 94139 94140 94141 94142 94143 94144 94145 94146 94147 94151 94159 94160 94161 94163 94164 94172 94177,Recycling wars in San Francisco,http://www.bbc.co.uk/go/rss/int/news/-/news/magazine-16787524,Criminals cashing in by stealing cans and bottles,"Tue, 31 Jan 2012 11:55:32 GMT",San Francisco,"('neutral', 0.8264139890670776)","('negative', 0.6757929921150208)",neutral,0.826413989,negative,0.675792992
San Francisco,California,San Francisco,37.7558,-122.4449,94130 94131 94132 94133 94134 94103 94102 94105 94104 94188 94158 94124 94123 94122 94121 94129 94110 94118 94112 94116 94117 94114 94115 94111 94109 94108 94107 94127 94119 94120 94125 94126 94137 94139 94140 94141 94142 94143 94144 94145 94146 94147 94151 94159 94160 94161 94163 94164 94172 94177,San Francisco to stop buying Macs,http://www.bbc.co.uk/news/technology-18790729#sa-ns_mchannel=rssns_source=PublicRSS20-sa,San Francisco's Department of Environment plans to ban city agencies from buying Macs after Apple pulls out of an environmental scheme.,"Tue, 10 Jul 2012 22:04:28 GMT",San Francisco,"('neutral', 0.5191457867622375)","('neutral', 0.5993421077728271)",neutral,0.519145787,neutral,0.599342108
New Orleans,Louisiana,Orleans,30.0687,-89.9288,70139 70130 70131 70148 70114 70115 70116 70117 70112 70113 70118 70119 70129 70128 70125 70124 70127 70126 70122 70163 70142 70145 70146 70150 70151 70152 70153 70154 70156 70157 70158 70159 70160 70161 70162 70164 70165 70166 70167 70170 70172 70174 70175 70176 70177 70178 70179 70181 70182 70184 70185 70186 70187 70189 70190 70195,Lower Ninth five years after Katrina,http://news.bbc.co.uk/go/rss/int/news/-/1/hi/programmes/world_news_america/8948262.stm,The Lower Ninth Ward of New Orleans was hit particularly hard during Hurricane Katrina. The BBC's Andy Gallacher met with some of those still struggling to recover their community.,"Thu, 26 Aug 2010 23:58:32 GMT",New Orleans,"('neutral', 0.5867184400558472)","('negative', 0.5115200281143188)",neutral,0.58671844,negative,0.511520028
New Orleans,Louisiana,Orleans,30.0687,-89.9288,70139 70130 70131 70148 70114 70115 70116 70117 70112 70113 70118 70119 70129 70128 70125 70124 70127 70126 70122 70163 70142 70145 70146 70150 70151 70152 70153 70154 70156 70157 70158 70159 70160 70161 70162 70164 70165 70166 70167 70170 70172 70174 70175 70176 70177 70178 70179 70181 70182 70184 70185 70186 70187 70189 70190 70195,Nasa Moon rocket core leaves for testing,https://www.bbc.co.uk/news/science-environment-51048986,"The first core stage for Nasa's ""mega-rocket"", the SLS, has left its factory in New Orleans.","Thu, 09 Jan 2020 13:26:50 GMT",New Orleans,"('neutral', 0.8798713684082031)","('neutral', 0.9096246957778931)",neutral,0.879871368,neutral,0.909624696
New Orleans,Louisiana,Orleans,30.0687,-89.9288,70139 70130 70131 70148 70114 70115 70116 70117 70112 70113 70118 70119 70129 70128 70125 70124 70127 70126 70122 70163 70142 70145 70146 70150 70151 70152 70153 70154 70156 70157 70158 70159 70160 70161 70162 70164 70165 70166 70167 70170 70172 70174 70175 70176 70177 70178 70179 70181 70182 70184 70185 70186 70187 70189 70190 70195,Satellite Observes Power Outages in New Orleans,https://earthobservatory.nasa.gov/images/148777/satellite-observes-power-outages-in-new-orleans,"Three days after Hurricane Ida, many people in Louisiana are going without electric power due to downed power lines and damaged transmission towers.","Wed, 01 Sep 2021 13:01:03 -0400",New Orleans,"('neutral', 0.9166175723075867)","('negative', 0.8006893992424011)",neutral,0.916617572,negative,0.800689399
Tulsa,Oklahoma,Tulsa,36.1283,-95.9042,74171 74137 74134 74132 74133 74130 74136 74135 74146 74145 74112 74114 74115 74119 74015 74129 74128 74120 74127 74126 74110 74116 74117 74107 74106 74103 74105 74104 74108 74101 74121 74141 74147 74148 74149 74150 74152 74153 74155 74156 74158 74159 74169 74170 74172 74182 74186 74187 74192 74193,"Tulsa massacre: The search for victims, 100 years on",https://www.bbc.co.uk/news/world-us-canada-57244863,Decades after white mobs razed an affluent black neighbourhood the search for bodies goes on.,"Wed, 26 May 2021 23:56:22 GMT",Tulsa,"('neutral', 0.4860829710960388)","('negative', 0.7513250708580017)",neutral,0.486082971,negative,0.751325071
Santa Barbara,California,Santa Barbara,34.4285,-119.7202,93105 93101 93103 93109 93102 93120 93121 93130 93140 93190,Alisal Fire Rages Near Santa Barbara,https://earthobservatory.nasa.gov/images/148950/alisal-fire-rages-near-santa-barbara,Chaparral shrublands and strong winds are fueling the fast-moving fire.,"Wed, 13 Oct 2021 17:59:02 -0400",Santa Barbara,"('neutral', 0.7121644020080566)","('negative', 0.5097087025642395)",neutral,0.712164402,negative,0.509708703
Carmichael,California,Sacramento,38.6318,-121.3263,95841 95628 95608 95609,Carmichael project: Visiting Australia's controversial Adani mine,https://www.bbc.co.uk/news/world-asia-india-46383597,The BBC's Vineet Khare visited the controversial Carmichael project by Indian energy giant Adani.,"Thu, 29 Nov 2018 22:04:07 GMT",Carmichael,"('neutral', 0.9149982333183289)","('neutral', 0.908198893070221)",neutral,0.914998233,neutral,0.908198893
La Palma,California,Orange,33.8504,-118.0407,90623,Cumbre Vieja Lights Up the Night,https://earthobservatory.nasa.gov/images/148875/cumbre-vieja-lights-up-the-night,An astronaut photograph shows the proximity of a volcanic eruption to nearby cities on the Spanish island of La Palma.,"Fri, 24 Sep 2021 16:48:41 -0400",La Palma,"('neutral', 0.748505711555481)","('neutral', 0.9343633651733398)",neutral,0.748505712,neutral,0.934363365
Hereford,Texas,Deaf Smith,34.8225,-102.4001,79045,VIDEO: Footage captures 'cloud' of starlings,http://www.bbc.co.uk/news/uk-26387395#sa-ns_mchannel=rssns_source=PublicRSS20-sa,Residents in Hereford say they are being plagued by thousands upon thousands of starlings.,"Fri, 28 Feb 2014 15:48:16 GMT",Hereford,"('neutral', 0.9055725932121277)","('negative', 0.8390506505966187)",neutral,0.905572593,negative,0.839050651
Cape Canaveral,Florida,Brevard,28.3933,-80.6049,32920,VIDEO: SpaceX rocket lifts off for ISS,http://www.bbc.co.uk/news/science-environment-21636791#sa-ns_mchannel=rssns_source=PublicRSS20-sa,"An unmanned SpaceX Falcon rocket, carrying a Dragon capsule full of supplies for the International Space Station, has launched from Cape Canaveral.","Fri, 01 Mar 2013 18:04:34 GMT",Cape Canaveral,"('neutral', 0.6401875615119934)","('neutral', 0.8166918754577637)",neutral,0.640187562,neutral,0.816691875
Cape Canaveral,Florida,Brevard,28.3933,-80.6049,32920,VIDEO: Rocket blasts off from Cape Canaveral,http://www.bbc.co.uk/news/science-environment-25875139#sa-ns_mchannel=rssns_source=PublicRSS20-sa,An unmanned rocket has taken off from Cape Canaveral Air Force Station as part of a mission to boost Nasa's communications network.,"Fri, 24 Jan 2014 09:31:12 GMT",Cape Canaveral,"('neutral', 0.7603252530097961)","('neutral', 0.7475205063819885)",neutral,0.760325253,neutral,0.747520506
Cape Canaveral,Florida,Brevard,28.3933,-80.6049,32920,SpaceX rocket explodes at Cape Canaveral ahead of launch,http://www.bbc.co.uk/news/world-us-canada-37247077,A rocket operated by the aerospace company SpaceX explodes on the launch pad at Cape Canaveral where it was being test-fired ahead of a launch.,"Thu, 01 Sep 2016 20:07:29 GMT",Cape Canaveral,"('neutral', 0.6763880848884583)","('neutral', 0.6298238635063171)",neutral,0.676388085,neutral,0.629823864
Cape Canaveral,Florida,Brevard,28.3933,-80.6049,32920,SpaceX launches military satellite after four attempts,https://www.bbc.co.uk/news/science-environment-46671210,The Falcon 9 rocket blasted off from Cape Canaveral on Sunday after four previous launches were cancelled.,"Mon, 24 Dec 2018 08:33:45 GMT",Cape Canaveral,"('neutral', 0.7255605459213257)","('neutral', 0.8786706328392029)",neutral,0.725560546,neutral,0.878670633
North Pole,Alaska,Fairbanks North Star,64.7529,-147.3599,99705,Arctic rowers complete pole bid,http://www.bbc.co.uk/go/rss/int/news/-/news/uk-scotland-south-scotland-14665937,A rowing expedition reaches the 1996 location of the magnetic North Pole in a bid to highlight the effect of climate change in the region.,"Fri, 26 Aug 2011 09:11:38 GMT",North Pole,"('neutral', 0.8991308808326721)","('neutral', 0.9321265816688538)",neutral,0.899130881,neutral,0.932126582
North Pole,Alaska,Fairbanks North Star,64.7529,-147.3599,99705,VIDEO: Doomed North Pole balloon mission,http://www.bbc.co.uk/go/rss/int/news/-/news/magazine-17052511,In 1897 an Arctic explorer named SA Andree tried to fly to the north pole in a hydrogen balloon. The book Ice Balloon recounts his doomed expedition.,"Thu, 16 Feb 2012 04:07:49 GMT",North Pole,"('neutral', 0.8965771198272705)","('neutral', 0.6097400188446045)",neutral,0.89657712,neutral,0.609740019
North Pole,Alaska,Fairbanks North Star,64.7529,-147.3599,99705,VIDEO: Polar explorer marries at North Pole,http://www.bbc.co.uk/news/world-17720944#sa-ns_mchannel=rssns_source=PublicRSS20-sa,"Norwegian polar explorer Borge Ousland has married at the Geographic North Pole, in temperatures of -23C.","Sun, 15 Apr 2012 13:16:48 GMT",North Pole,"('neutral', 0.821836531162262)","('neutral', 0.9407826662063599)",neutral,0.821836531,neutral,0.940782666
North Pole,Alaska,Fairbanks North Star,64.7529,-147.3599,99705,Mike Horn and Boerge Ousland: North Pole explorers complete epic trek,https://www.bbc.co.uk/news/world-europe-50705506,The Norwegian-South African duo met up with a rescue team as they were dangerously low on food.,"Sun, 08 Dec 2019 13:57:32 GMT",North Pole,"('neutral', 0.5386340618133545)","('neutral', 0.6924055218696594)",neutral,0.538634062,neutral,0.692405522
L'Anse,Michigan,Baraga,46.7526,-88.4477,49946,Burst of New Evidence for Viking Travels,https://earthobservatory.nasa.gov/images/149071/burst-of-new-evidence-for-viking-travels,"Novel geochemical dating techniques show that Norse people were in L'Anse aux Meadows exactly 1,000 years ago.","Tue, 16 Nov 2021 00:00:00 -0500",L'Anse,"('neutral', 0.8990419507026672)","('neutral', 0.9324651956558228)",neutral,0.899041951,neutral,0.932465196
Baird,Texas,Callahan,32.396,-99.3963,79504,VIDEO: Giant beaked whales show their scars,http://www.bbc.co.uk/news/science-environment-31029543#sa-ns_mchannel=rssns_source=PublicRSS20-sa,"The Baird's beaked whale - one of the most mysterious marine mammals - forms long-term alliances that last many years, footage reveals.","Fri, 30 Jan 2015 00:20:06 GMT",Baird,"('neutral', 0.7604585886001587)","('neutral', 0.8227070569992065)",neutral,0.760458589,neutral,0.822707057
Farmland,Indiana,Randolph,40.1895,-85.1273,47340,Farmland butterflies bounce back,http://www.bbc.co.uk/nature/26242496,"The UK's farmland butterflies have flourished thanks to last year's hot summer, according to the charity Butterfly Conservation.","Wed, 19 Feb 2014 01:37:03 GMT",Farmland,"('positive', 0.6804692149162292)","('positive', 0.9477119445800781)",positive,0.680469215,positive,0.947711945
Farmland,Indiana,Randolph,40.1895,-85.1273,47340,Farmland birds show rapid decline,http://www.bbc.co.uk/news/science-environment-29728558#sa-ns_mchannel=rssns_source=PublicRSS20-sa,"Farmland birds are at their lowest levels since records began, according to government figures.","Thu, 23 Oct 2014 14:39:14 GMT",Farmland,"('negative', 0.637130081653595)","('negative', 0.7892306447029114)",negative,0.637130082,negative,0.789230645
Farmland,Indiana,Randolph,40.1895,-85.1273,47340,VIDEO: Farmland birds show rapid decline,http://www.bbc.co.uk/news/science-environment-29745931#sa-ns_mchannel=rssns_source=PublicRSS20-sa,"Farmland birds are at their lowest levels since records began, according to government figures.","Thu, 23 Oct 2014 18:57:19 GMT",Farmland,"('negative', 0.6517814993858337)","('negative', 0.7892306447029114)",negative,0.651781499,negative,0.789230645
Farmland,Indiana,Randolph,40.1895,-85.1273,47340,Farmland bird count comes to an end,http://www.bbc.co.uk/news/science-environment-31421203#sa-ns_mchannel=rssns_source=PublicRSS20-sa,A major count of farmland birds has concluded with sightings of several rare species.,"Thu, 12 Feb 2015 11:32:52 GMT",Farmland,"('neutral', 0.7103492021560669)","('neutral', 0.6150972843170166)",neutral,0.710349202,neutral,0.615097284
Theresa,Wisconsin,Dodge,43.5164,-88.4541,53091,Brexit: Sam Gyimah resigns over Theresa May's 'naive' deal,https://www.bbc.co.uk/news/uk-46407249,"Sam Gyimah says the row over the EU's Galileo system shows how the UK will be ""hammered"" in any deal.","Sat, 01 Dec 2018 15:12:48 GMT",Theresa,"('negative', 0.49695345759391785)","('neutral', 0.5426331758499146)",negative,0.496953458,neutral,0.542633176
Marine,Illinois,Madison,38.7868,-89.7789,62061,Marine zone decision 'staggering',http://www.bbc.co.uk/news/uk-england-hampshire-21132663#sa-ns_mchannel=rssns_source=PublicRSS20-sa,A wildlife trust criticises the decision not to designate an Isle of Wight coastal area as a Marine Conservation Zone.,"Tue, 22 Jan 2013 06:08:45 GMT",Marine,"('negative', 0.6459630131721497)","('negative', 0.5529472231864929)",negative,0.645963013,negative,0.552947223
Gulf Stream,Florida,Palm Beach,26.4894,-80.0573,33483,Slowing Gulf Stream current to boost warming for 20 years,https://www.bbc.co.uk/news/science-environment-44875508,The Atlantic system that warms the UK is slowing down but this may cause even more heating.,"Thu, 19 Jul 2018 12:01:20 GMT",Gulf Stream,"('neutral', 0.8311353921890259)","('neutral', 0.5005386471748352)",neutral,0.831135392,neutral,0.500538647
Virgin,Utah,Washington,37.1979,-113.2071,84779 84737,Coronavirus: Branson to sell Galactic stake to prop up Virgin,https://www.bbc.co.uk/news/business-52596273,The billionaire hopes to raise $500m to support his businesses including Virgin Atlantic.,"Mon, 11 May 2020 14:43:52 GMT",Virgin,"('neutral', 0.7949703931808472)","('positive', 0.51926189661026)",neutral,0.794970393,positive,0.519261897
Island,Kentucky,McLean,37.4432,-87.1473,42350,Island 'feisty' amphibian discovery,http://www.bbc.co.uk/news/uk-england-hampshire-22704388#sa-ns_mchannel=rssns_source=PublicRSS20-sa,A tiny species of amphibian that lived alongside dinosaurs is discovered by scientists on the Isle of Wight.,"Wed, 29 May 2013 14:14:10 GMT",Island,"('neutral', 0.8568300008773804)","('neutral', 0.8989328742027283)",neutral,0.856830001,neutral,0.898932874
Truro,Iowa,Madison,41.2098,-93.8467,50257,Experts' '6000-year-old' find,http://www.bbc.co.uk/news/uk-england-cornwall-20164458#sa-ns_mchannel=rssns_source=PublicRSS20-sa,"Remains of a prehistoric enclosure, possibly dating back to 3800 BC, are discovered by archaeologists in Truro.","Thu, 01 Nov 2012 08:10:47 GMT",Truro,"('neutral', 0.8005884885787964)","('neutral', 0.919520914554596)",neutral,0.800588489,neutral,0.919520915
